seqnames	strand	gene	score	support	start	end	width	thick.start	thick.end	thick.width	thick.names	clusterType	orientation	prime5	prime3	TSS.win.start	TSS.win.end	CAGE_significance
NC_001491.2	-	CAGE_cluster_1163	3175.070113884	7	11621	11626	6	11625	11625	1	NC_001491.2:11621-11626;-	TSS	0	11626	11621	11621	11626	***
NC_001491.2	-	CAGE_cluster_1164	105.163529288	1	11685	11685	1	11685	11685	1	NC_001491.2:11685-11685;-	TSS	0	11685	11685	11685	11685	*
NC_001491.2	-	CAGE_cluster_1165	544.365813827	1	11709	11709	1	11709	11709	1	NC_001491.2:11709-11709;-	TSS	0	11709	11709	11709	11709	*
NC_001491.2	-	CAGE_cluster_1166	466.852265231	2	11788	11791	4	11791	11791	1	NC_001491.2:11788-11791;-	TSS	0	11791	11788	11788	11791	*
NC_001491.2	-	CAGE_cluster_1167	269.1065662	1	11911	11911	1	11911	11911	1	NC_001491.2:11911-11911;-	TSS	0	11911	11911	11911	11911	*
NC_001491.2	-	CAGE_cluster_1168	197.745699031	1	11934	11934	1	11934	11934	1	NC_001491.2:11934-11934;-	TSS	0	11934	11934	11934	11934	*
NC_001491.2	-	CAGE_cluster_1169	269.1065662	1	12033	12033	1	12033	12033	1	NC_001491.2:12033-12033;-	TSS	0	12033	12033	12033	12033	*
NC_001491.2	-	CAGE_cluster_1170	223.638600022	1	12728	12734	7	12728	12728	1	NC_001491.2:12728-12734;-	TSS	0	12734	12728	12728	12734	*
NC_001491.2	-	CAGE_cluster_1171	544.365813827	1	12782	12782	1	12782	12782	1	NC_001491.2:12782-12782;-	TSS	0	12782	12782	12782	12782	*
NC_001491.2	-	CAGE_cluster_1172	216.982829299	2	12803	12803	1	12803	12803	1	NC_001491.2:12803-12803;-	TSS	0	12803	12803	12803	12803	*
NC_001491.2	-	CAGE_cluster_1173	111.819300011	1	13058	13058	1	13058	13058	1	NC_001491.2:13058-13058;-	TSS	0	13058	13058	13058	13058	*
NC_001491.2	-	CAGE_cluster_1174	656.185113838	2	13474	13476	3	13474	13474	1	NC_001491.2:13474-13476;-	TSS	0	13476	13474	13474	13476	*
NC_001491.2	-	CAGE_cluster_1175	269.1065662	1	13498	13498	1	13498	13498	1	NC_001491.2:13498-13498;-	TSS	0	13498	13498	13498	13498	*
NC_001491.2	-	CAGE_cluster_1176	269.1065662	1	13721	13721	1	13721	13721	1	NC_001491.2:13721-13721;-	TSS	0	13721	13721	13721	13721	*
NC_001491.2	-	CAGE_cluster_1177	111.819300011	1	13873	13873	1	13873	13873	1	NC_001491.2:13873-13873;-	TSS	0	13873	13873	13873	13873	*
NC_001491.2	-	CAGE_cluster_1178	155.424308362	1	13909	13909	1	13909	13909	1	NC_001491.2:13909-13909;-	TSS	0	13909	13909	13909	13909	*
NC_001491.2	-	CAGE_cluster_1179	111.819300011	1	14126	14126	1	14126	14126	1	NC_001491.2:14126-14126;-	TSS	0	14126	14126	14126	14126	*
NC_001491.2	-	CAGE_cluster_1180	544.365813827	1	14275	14275	1	14275	14275	1	NC_001491.2:14275-14275;-	TSS	0	14275	14275	14275	14275	*
NC_001491.2	-	CAGE_cluster_1181	216.982829299	2	14705	14710	6	14710	14710	1	NC_001491.2:14705-14710;-	TSS	0	14710	14705	14705	14710	*
NC_001491.2	-	CAGE_cluster_1182	1660.36248233	5	14926	14955	30	14942	14942	1	NC_001491.2:14926-14955;-	TSS	0	14955	14926	14926	14955	**
NC_001491.2	-	CAGE_cluster_1183	105.163529288	1	15032	15032	1	15032	15032	1	NC_001491.2:15032-15032;-	TSS	0	15032	15032	15032	15032	*
NC_001491.2	-	CAGE_cluster_1184	453.514739229	1	15511	15511	1	15511	15511	1	NC_001491.2:15511-15511;-	TSS	0	15511	15511	15511	15511	*
NC_001491.2	-	CAGE_cluster_1185	197.745699031	1	15555	15555	1	15555	15555	1	NC_001491.2:15555-15555;-	TSS	0	15555	15555	15555	15555	*
NC_001491.2	-	CAGE_cluster_1186	544.365813827	1	15915	15915	1	15915	15915	1	NC_001491.2:15915-15915;-	TSS	0	15915	15915	15915	15915	*
NC_001491.2	-	CAGE_cluster_1187	374.270095488	2	16363	16381	19	16363	16363	1	NC_001491.2:16363-16381;-	TSS	0	16381	16363	16363	16381	*
NC_001491.2	-	CAGE_cluster_1188	353.170007393	2	16795	16798	4	16795	16795	1	NC_001491.2:16795-16798;-	TSS	0	16798	16795	16795	16798	*
NC_001491.2	-	CAGE_cluster_1189	197.745699031	1	17511	17511	1	17511	17511	1	NC_001491.2:17511-17511;-	TSS	0	17511	17511	17511	17511	*
NC_001491.2	-	CAGE_cluster_1190	155.424308362	1	17642	17642	1	17642	17642	1	NC_001491.2:17642-17642;-	TSS	0	17642	17642	17642	17642	*
NC_001491.2	-	CAGE_cluster_1191	544.365813827	1	19213	19213	1	19213	19213	1	NC_001491.2:19213-19213;-	TSS	0	19213	19213	19213	19213	*
NC_001491.2	-	CAGE_cluster_1192	111.819300011	1	19490	19490	1	19490	19490	1	NC_001491.2:19490-19490;-	TSS	0	19490	19490	19490	19490	*
NC_001491.2	-	CAGE_cluster_1193	536.350174573	3	19527	19542	16	19542	19542	1	NC_001491.2:19527-19542;-	TSS	0	19542	19527	19527	19542	**
NC_001491.2	-	CAGE_cluster_1194	111.819300011	1	19579	19579	1	19579	19579	1	NC_001491.2:19579-19579;-	TSS	0	19579	19579	19579	19579	*
NC_001491.2	-	CAGE_cluster_1195	105.163529288	1	19606	19606	1	19606	19606	1	NC_001491.2:19606-19606;-	TSS	0	19606	19606	19606	19606	*
NC_001491.2	-	CAGE_cluster_1196	1135.183644144	4	19687	19689	3	19689	19689	1	NC_001491.2:19687-19689;-	TSS	0	19689	19687	19687	19689	**
NC_001491.2	-	CAGE_cluster_1197	570.152836692	4	19828	19832	5	19829	19829	1	NC_001491.2:19828-19832;-	TSS	0	19832	19828	19828	19832	**
NC_001491.2	-	CAGE_cluster_1198	111.819300011	1	20334	20334	1	20334	20334	1	NC_001491.2:20334-20334;-	TSS	0	20334	20334	20334	20334	*
NC_001491.2	-	CAGE_cluster_1199	105.163529288	1	20802	20802	1	20802	20802	1	NC_001491.2:20802-20802;-	TSS	0	20802	20802	20802	20802	*
NC_001491.2	-	CAGE_cluster_1200	197.745699031	1	20834	20834	1	20834	20834	1	NC_001491.2:20834-20834;-	TSS	0	20834	20834	20834	20834	*
NC_001491.2	-	CAGE_cluster_1201	105.163529288	1	20856	20856	1	20856	20856	1	NC_001491.2:20856-20856;-	TSS	0	20856	20856	20856	20856	*
NC_001491.2	-	CAGE_cluster_1202	374.270095488	2	20902	20903	2	20902	20902	1	NC_001491.2:20902-20903;-	TSS	0	20903	20902	20902	20903	*
NC_001491.2	-	CAGE_cluster_1203	322.146358587	2	20927	20957	31	20927	20927	1	NC_001491.2:20927-20957;-	TSS	0	20957	20927	20927	20957	*
NC_001491.2	-	CAGE_cluster_1204	677.153339251	2	21107	21111	5	21107	21107	1	NC_001491.2:21107-21111;-	TSS	0	21111	21107	21107	21111	*
NC_001491.2	-	CAGE_cluster_1205	21752.110203323	9	21199	21211	13	21209	21209	1	NC_001491.2:21199-21211;-	TSS	0	21211	21199	21199	21211	***
NC_001491.2	-	CAGE_cluster_1206	424.530874562	2	21380	21389	10	21389	21389	1	NC_001491.2:21380-21389;-	TSS	0	21389	21380	21380	21389	*
NC_001491.2	-	CAGE_cluster_1207	762.776506484	1	21560	21560	1	21560	21560	1	NC_001491.2:21560-21560;-	TSS	0	21560	21560	21560	21560	*
NC_001491.2	-	CAGE_cluster_1208	479.433624776	2	21626	21644	19	21644	21644	1	NC_001491.2:21626-21644;-	TSS	0	21644	21626	21626	21644	*
NC_001491.2	-	CAGE_cluster_1209	155.424308362	1	21685	21685	1	21685	21685	1	NC_001491.2:21685-21685;-	TSS	0	21685	21685	21685	21685	*
NC_001491.2	-	CAGE_cluster_1210	155.424308362	1	21825	21825	1	21825	21825	1	NC_001491.2:21825-21825;-	TSS	0	21825	21825	21825	21825	*
NC_001491.2	-	CAGE_cluster_1211	155.424308362	1	21911	21911	1	21911	21911	1	NC_001491.2:21911-21911;-	TSS	0	21911	21911	21911	21911	*
NC_001491.2	-	CAGE_cluster_1212	111.819300011	1	22033	22033	1	22033	22033	1	NC_001491.2:22033-22033;-	TSS	0	22033	22033	22033	22033	*
NC_001491.2	-	CAGE_cluster_1213	536.350174573	3	22055	22060	6	22055	22055	1	NC_001491.2:22055-22060;-	TSS	0	22060	22055	22055	22060	**
NC_001491.2	-	CAGE_cluster_1214	105.163529288	1	22115	22115	1	22115	22115	1	NC_001491.2:22115-22115;-	TSS	0	22115	22115	22115	22115	*
NC_001491.2	-	CAGE_cluster_1215	105.163529288	1	22352	22352	1	22352	22352	1	NC_001491.2:22352-22352;-	TSS	0	22352	22352	22352	22352	*
NC_001491.2	-	CAGE_cluster_1216	111.819300011	1	22611	22611	1	22611	22611	1	NC_001491.2:22611-22611;-	TSS	0	22611	22611	22611	22611	*
NC_001491.2	-	CAGE_cluster_1217	2848.864980579	7	22742	22794	53	22742	22742	1	NC_001491.2:22742-22794;-	TSS	0	22794	22742	22742	22794	***
NC_001491.2	-	CAGE_cluster_1218	197.745699031	1	22815	22815	1	22815	22815	1	NC_001491.2:22815-22815;-	TSS	0	22815	22815	22815	22815	*
NC_001491.2	-	CAGE_cluster_1219	1580.508871167	4	22890	22923	34	22920	22920	1	NC_001491.2:22890-22923;-	TSS	0	22923	22890	22890	22923	**
NC_001491.2	-	CAGE_cluster_1220	269.1065662	1	23154	23154	1	23154	23154	1	NC_001491.2:23154-23154;-	TSS	0	23154	23154	23154	23154	*
NC_001491.2	-	CAGE_cluster_1221	155.424308362	1	23385	23385	1	23385	23385	1	NC_001491.2:23385-23385;-	TSS	0	23385	23385	23385	23385	*
NC_001491.2	-	CAGE_cluster_1222	197.745699031	1	23427	23427	1	23427	23427	1	NC_001491.2:23427-23427;-	TSS	0	23427	23427	23427	23427	*
NC_001491.2	-	CAGE_cluster_1223	533.203599064	2	23452	23455	4	23455	23455	1	NC_001491.2:23452-23455;-	TSS	0	23455	23452	23452	23455	*
NC_001491.2	-	CAGE_cluster_1224	197.745699031	1	24081	24081	1	24081	24081	1	NC_001491.2:24081-24081;-	TSS	0	24081	24081	24081	24081	*
NC_001491.2	-	CAGE_cluster_1225	155.424308362	1	24143	24143	1	24143	24143	1	NC_001491.2:24143-24143;-	TSS	0	24143	24143	24143	24143	*
NC_001491.2	-	CAGE_cluster_1226	424.530874562	2	24187	24190	4	24190	24190	1	NC_001491.2:24187-24190;-	TSS	0	24190	24187	24187	24190	*
NC_001491.2	-	CAGE_cluster_1227	26474.116063206	9	24275	24281	7	24276	24276	1	NC_001491.2:24275-24281;-	TSS	0	24281	24275	24275	24281	***
NC_001491.2	-	CAGE_cluster_1228	197.745699031	1	24766	24766	1	24766	24766	1	NC_001491.2:24766-24766;-	TSS	0	24766	24766	24766	24766	*
NC_001491.2	-	CAGE_cluster_1229	197.745699031	1	24790	24790	1	24790	24790	1	NC_001491.2:24790-24790;-	TSS	0	24790	24790	24790	24790	*
NC_001491.2	-	CAGE_cluster_1230	533.203599065	2	24885	24885	1	24885	24885	1	NC_001491.2:24885-24885;-	TSS	0	24885	24885	24885	24885	*
NC_001491.2	-	CAGE_cluster_1231	105.163529288	1	24971	24971	1	24971	24971	1	NC_001491.2:24971-24971;-	TSS	0	24971	24971	24971	24971	*
NC_001491.2	-	CAGE_cluster_1232	374.270095488	2	25014	25022	9	25014	25014	1	NC_001491.2:25014-25022;-	TSS	0	25022	25014	25014	25022	*
NC_001491.2	-	CAGE_cluster_1233	2018.124306237	4	25065	25083	19	25082	25082	1	NC_001491.2:25065-25083;-	TSS	0	25083	25065	25065	25083	**
NC_001491.2	-	CAGE_cluster_1234	353.170007393	2	25105	25118	14	25118	25118	1	NC_001491.2:25105-25118;-	TSS	0	25118	25105	25105	25118	*
NC_001491.2	-	CAGE_cluster_1235	1667.29731477	6	25665	25683	19	25667	25667	1	NC_001491.2:25665-25683;-	TSS	0	25683	25665	25665	25683	***
NC_001491.2	-	CAGE_cluster_1236	353.170007393	2	26255	26258	4	26255	26255	1	NC_001491.2:26255-26258;-	TSS	0	26258	26255	26255	26258	*
NC_001491.2	-	CAGE_cluster_1237	105.163529288	1	26493	26493	1	26493	26493	1	NC_001491.2:26493-26493;-	TSS	0	26493	26493	26493	26493	*
NC_001491.2	-	CAGE_cluster_1238	267.243608373	2	26679	26692	14	26679	26679	1	NC_001491.2:26679-26692;-	TSS	0	26692	26679	26679	26692	*
NC_001491.2	-	CAGE_cluster_1239	155.424308362	1	27729	27729	1	27729	27729	1	NC_001491.2:27729-27729;-	TSS	0	27729	27729	27729	27729	*
NC_001491.2	-	CAGE_cluster_1240	762.776506484	1	28195	28195	1	28195	28195	1	NC_001491.2:28195-28195;-	TSS	0	28195	28195	28195	28195	*
NC_001491.2	-	CAGE_cluster_1241	3267.187561881	8	28237	28250	14	28242	28242	1	NC_001491.2:28237-28250;-	TSS	0	28250	28237	28237	28250	***
NC_001491.2	-	CAGE_cluster_1242	155.424308362	1	28287	28287	1	28287	28287	1	NC_001491.2:28287-28287;-	TSS	0	28287	28287	28287	28287	*
NC_001491.2	-	CAGE_cluster_1243	105.163529288	1	28347	28347	1	28347	28347	1	NC_001491.2:28347-28347;-	TSS	0	28347	28347	28347	28347	*
NC_001491.2	-	CAGE_cluster_1244	105.163529288	1	28442	28442	1	28442	28442	1	NC_001491.2:28442-28442;-	TSS	0	28442	28442	28442	28442	*
NC_001491.2	-	CAGE_cluster_1245	656.079235712	4	28511	28530	20	28530	28530	1	NC_001491.2:28511-28530;-	TSS	0	28530	28511	28511	28530	**
NC_001491.2	-	CAGE_cluster_1246	878.045613791	3	28551	28553	3	28553	28553	1	NC_001491.2:28551-28553;-	TSS	0	28553	28551	28551	28553	***
NC_001491.2	-	CAGE_cluster_1247	395.491398062	2	28611	28625	15	28611	28611	1	NC_001491.2:28611-28625;-	TSS	0	28625	28611	28611	28625	*
NC_001491.2	-	CAGE_cluster_1248	500.65492735	3	28658	28672	15	28658	28658	1	NC_001491.2:28658-28672;-	TSS	0	28672	28658	28658	28672	**
NC_001491.2	-	CAGE_cluster_1249	105.163529288	1	28748	28748	1	28748	28748	1	NC_001491.2:28748-28748;-	TSS	0	28748	28748	28748	28748	*
NC_001491.2	-	CAGE_cluster_1250	111.819300011	1	28776	28776	1	28776	28776	1	NC_001491.2:28776-28776;-	TSS	0	28776	28776	28776	28776	*
NC_001491.2	-	CAGE_cluster_1251	1249.195118326	4	28799	28815	17	28802	28802	1	NC_001491.2:28799-28815;-	TSS	0	28815	28799	28799	28815	**
NC_001491.2	-	CAGE_cluster_1252	197.745699031	1	28878	28878	1	28878	28878	1	NC_001491.2:28878-28878;-	TSS	0	28878	28878	28878	28878	*
NC_001491.2	-	CAGE_cluster_1253	395.491398062	1	28899	28899	1	28899	28899	1	NC_001491.2:28899-28899;-	TSS	0	28899	28899	28899	28899	*
NC_001491.2	-	CAGE_cluster_1254	96141.270644719	9	28942	29006	65	28983	28983	1	NC_001491.2:28942-29006;-	TSS	0	29006	28942	28942	29006	***
NC_001491.2	-	CAGE_cluster_1255	664.597964262	2	29044	29058	15	29047	29047	1	NC_001491.2:29044-29058;-	TSS	0	29058	29044	29044	29058	*
NC_001491.2	-	CAGE_cluster_1256	105.163529288	1	29085	29085	1	29085	29085	1	NC_001491.2:29085-29085;-	TSS	0	29085	29085	29085	29085	*
NC_001491.2	-	CAGE_cluster_1257	197.745699031	1	29138	29138	1	29138	29138	1	NC_001491.2:29138-29138;-	TSS	0	29138	29138	29138	29138	*
NC_001491.2	-	CAGE_cluster_1258	1792.322278101	5	29187	29226	40	29209	29209	1	NC_001491.2:29187-29226;-	TSS	0	29226	29187	29187	29226	**
NC_001491.2	-	CAGE_cluster_1259	302.909228319	2	29281	29281	1	29281	29281	1	NC_001491.2:29281-29281;-	TSS	0	29281	29281	29281	29281	*
NC_001491.2	-	CAGE_cluster_1260	849.006137291	2	29321	29332	12	29321	29321	1	NC_001491.2:29321-29332;-	TSS	0	29332	29321	29321	29332	*
NC_001491.2	-	CAGE_cluster_1261	269.1065662	1	29376	29376	1	29376	29376	1	NC_001491.2:29376-29376;-	TSS	0	29376	29376	29376	29376	*
NC_001491.2	-	CAGE_cluster_1262	155.424308362	1	29432	29432	1	29432	29432	1	NC_001491.2:29432-29432;-	TSS	0	29432	29432	29432	29432	*
NC_001491.2	-	CAGE_cluster_1263	453.514739229	1	29507	29507	1	29507	29507	1	NC_001491.2:29507-29507;-	TSS	0	29507	29507	29507	29507	*
NC_001491.2	-	CAGE_cluster_1264	424.530874562	2	29534	29539	6	29539	29539	1	NC_001491.2:29534-29539;-	TSS	0	29539	29534	29534	29539	*
NC_001491.2	-	CAGE_cluster_1265	309.564999042	2	29621	29621	1	29621	29621	1	NC_001491.2:29621-29621;-	TSS	0	29621	29621	29621	29621	*
NC_001491.2	-	CAGE_cluster_1266	197.745699031	1	29768	29768	1	29768	29768	1	NC_001491.2:29768-29768;-	TSS	0	29768	29768	29768	29768	*
NC_001491.2	-	CAGE_cluster_1267	558.678268517	2	30007	30007	1	30007	30007	1	NC_001491.2:30007-30007;-	TSS	0	30007	30007	30007	30007	*
NC_001491.2	-	CAGE_cluster_1268	210.327058576	1	30148	30165	18	30148	30148	1	NC_001491.2:30148-30165;-	TSS	0	30165	30148	30148	30165	*
NC_001491.2	-	CAGE_cluster_1269	197.745699031	1	30299	30299	1	30299	30299	1	NC_001491.2:30299-30299;-	TSS	0	30299	30299	30299	30299	*
NC_001491.2	-	CAGE_cluster_1270	105.163529288	1	30395	30395	1	30395	30395	1	NC_001491.2:30395-30395;-	TSS	0	30395	30395	30395	30395	*
NC_001491.2	-	CAGE_cluster_1271	302.909228319	2	30459	30459	1	30459	30459	1	NC_001491.2:30459-30459;-	TSS	0	30459	30459	30459	30459	*
NC_001491.2	-	CAGE_cluster_1272	111.819300011	1	30519	30519	1	30519	30519	1	NC_001491.2:30519-30519;-	TSS	0	30519	30519	30519	30519	*
NC_001491.2	-	CAGE_cluster_1273	353.170007393	2	30664	30680	17	30664	30664	1	NC_001491.2:30664-30680;-	TSS	0	30680	30664	30664	30680	*
NC_001491.2	-	CAGE_cluster_1274	269.1065662	1	30769	30769	1	30769	30769	1	NC_001491.2:30769-30769;-	TSS	0	30769	30769	30769	30769	*
NC_001491.2	-	CAGE_cluster_1275	768.004413849	2	30806	30832	27	30824	30824	1	NC_001491.2:30806-30832;-	TSS	0	30832	30806	30806	30832	*
NC_001491.2	-	CAGE_cluster_1276	105.163529288	1	30991	30991	1	30991	30991	1	NC_001491.2:30991-30991;-	TSS	0	30991	30991	30991	30991	*
NC_001491.2	-	CAGE_cluster_1277	2086.697441517	6	31076	31098	23	31097	31097	1	NC_001491.2:31076-31098;-	TSS	0	31098	31076	31076	31098	***
NC_001491.2	-	CAGE_cluster_1278	111.819300011	1	31289	31289	1	31289	31289	1	NC_001491.2:31289-31289;-	TSS	0	31289	31289	31289	31289	*
NC_001491.2	-	CAGE_cluster_1279	87293.42157783	9	31310	31364	55	31344	31344	1	NC_001491.2:31310-31364;-	TSS	0	31364	31310	31310	31364	***
NC_001491.2	-	CAGE_cluster_1280	1629.541644392	5	31389	31403	15	31391	31391	1	NC_001491.2:31389-31403;-	TSS	0	31403	31389	31389	31403	**
NC_001491.2	-	CAGE_cluster_1281	544.365813827	1	31854	31854	1	31854	31854	1	NC_001491.2:31854-31854;-	TSS	0	31854	31854	31854	31854	*
NC_001491.2	-	CAGE_cluster_1282	269.1065662	1	31878	31878	1	31878	31878	1	NC_001491.2:31878-31878;-	TSS	0	31878	31878	31878	31878	*
NC_001491.2	-	CAGE_cluster_1283	466.852265231	2	31934	31947	14	31934	31934	1	NC_001491.2:31934-31947;-	TSS	0	31947	31934	31934	31947	*
NC_001491.2	-	CAGE_cluster_1284	302.909228319	2	31995	31995	1	31995	31995	1	NC_001491.2:31995-31995;-	TSS	0	31995	31995	31995	31995	*
NC_001491.2	-	CAGE_cluster_1285	558.678268517	2	32037	32047	11	32037	32037	1	NC_001491.2:32037-32047;-	TSS	0	32047	32037	32037	32047	*
NC_001491.2	-	CAGE_cluster_1286	576.808607415	3	32077	32084	8	32084	32084	1	NC_001491.2:32077-32084;-	TSS	0	32084	32077	32077	32084	**
NC_001491.2	-	CAGE_cluster_1287	155.424308362	1	32106	32106	1	32106	32106	1	NC_001491.2:32106-32106;-	TSS	0	32106	32106	32106	32106	*
NC_001491.2	-	CAGE_cluster_1288	769.76149355	3	32142	32143	2	32142	32142	1	NC_001491.2:32142-32143;-	TSS	0	32143	32142	32142	32143	***
NC_001491.2	-	CAGE_cluster_1289	521.1756753	2	32169	32174	6	32169	32169	1	NC_001491.2:32169-32174;-	TSS	0	32174	32169	32169	32174	*
NC_001491.2	-	CAGE_cluster_1290	2037.900367806	5	32221	32238	18	32221	32221	1	NC_001491.2:32221-32238;-	TSS	0	32238	32221	32221	32238	**
NC_001491.2	-	CAGE_cluster_1291	105.163529288	1	32334	32334	1	32334	32334	1	NC_001491.2:32334-32334;-	TSS	0	32334	32334	32334	32334	*
NC_001491.2	-	CAGE_cluster_1292	111.819300011	1	32439	32439	1	32439	32439	1	NC_001491.2:32439-32439;-	TSS	0	32439	32439	32439	32439	*
NC_001491.2	-	CAGE_cluster_1293	111.819300011	1	32602	32602	1	32602	32602	1	NC_001491.2:32602-32602;-	TSS	0	32602	32602	32602	32602	*
NC_001491.2	-	CAGE_cluster_1294	1263.431433834	3	32662	32683	22	32683	32683	1	NC_001491.2:32662-32683;-	TSS	0	32683	32662	32662	32683	***
NC_001491.2	-	CAGE_cluster_1295	111.819300011	1	32729	32729	1	32729	32729	1	NC_001491.2:32729-32729;-	TSS	0	32729	32729	32729	32729	*
NC_001491.2	-	CAGE_cluster_1296	105.163529288	1	32830	32830	1	32830	32830	1	NC_001491.2:32830-32830;-	TSS	0	32830	32830	32830	32830	*
NC_001491.2	-	CAGE_cluster_1297	197.745699031	1	32884	32884	1	32884	32884	1	NC_001491.2:32884-32884;-	TSS	0	32884	32884	32884	32884	*
NC_001491.2	-	CAGE_cluster_1298	269.1065662	1	32991	32991	1	32991	32991	1	NC_001491.2:32991-32991;-	TSS	0	32991	32991	32991	32991	*
NC_001491.2	-	CAGE_cluster_1299	79435.216240521	9	33046	33115	70	33051	33051	1	NC_001491.2:33046-33115;-	TSS	0	33115	33046	33046	33115	***
NC_001491.2	-	CAGE_cluster_1300	267.243608373	2	33183	33183	1	33183	33183	1	NC_001491.2:33183-33183;-	TSS	0	33183	33183	33183	33183	*
NC_001491.2	-	CAGE_cluster_1301	424.530874562	2	33363	33363	1	33363	33363	1	NC_001491.2:33363-33363;-	TSS	0	33363	33363	33363	33363	*
NC_001491.2	-	CAGE_cluster_1302	269.1065662	1	33594	33594	1	33594	33594	1	NC_001491.2:33594-33594;-	TSS	0	33594	33594	33594	33594	*
NC_001491.2	-	CAGE_cluster_1303	105.163529288	1	34079	34079	1	34079	34079	1	NC_001491.2:34079-34079;-	TSS	0	34079	34079	34079	34079	*
NC_001491.2	-	CAGE_cluster_1304	544.365813827	1	34311	34311	1	34311	34311	1	NC_001491.2:34311-34311;-	TSS	0	34311	34311	34311	34311	*
NC_001491.2	-	CAGE_cluster_1305	105.163529288	1	34445	34445	1	34445	34445	1	NC_001491.2:34445-34445;-	TSS	0	34445	34445	34445	34445	*
NC_001491.2	-	CAGE_cluster_1306	111.819300011	1	34557	34557	1	34557	34557	1	NC_001491.2:34557-34557;-	TSS	0	34557	34557	34557	34557	*
NC_001491.2	-	CAGE_cluster_1307	197.745699031	1	34739	34739	1	34739	34739	1	NC_001491.2:34739-34739;-	TSS	0	34739	34739	34739	34739	*
NC_001491.2	-	CAGE_cluster_1308	105.163529288	1	34789	34789	1	34789	34789	1	NC_001491.2:34789-34789;-	TSS	0	34789	34789	34789	34789	*
NC_001491.2	-	CAGE_cluster_1309	111.819300011	1	35022	35022	1	35022	35022	1	NC_001491.2:35022-35022;-	TSS	0	35022	35022	35022	35022	*
NC_001491.2	-	CAGE_cluster_1310	111.819300011	1	35223	35223	1	35223	35223	1	NC_001491.2:35223-35223;-	TSS	0	35223	35223	35223	35223	*
NC_001491.2	-	CAGE_cluster_1311	269.1065662	1	35528	35528	1	35528	35528	1	NC_001491.2:35528-35528;-	TSS	0	35528	35528	35528	35528	*
NC_001491.2	-	CAGE_cluster_1312	155.424308362	1	37136	37136	1	37136	37136	1	NC_001491.2:37136-37136;-	TSS	0	37136	37136	37136	37136	*
NC_001491.2	-	CAGE_cluster_1313	105.163529288	1	39723	39723	1	39723	39723	1	NC_001491.2:39723-39723;-	TSS	0	39723	39723	39723	39723	*
NC_001491.2	-	CAGE_cluster_1314	155.424308362	1	40210	40210	1	40210	40210	1	NC_001491.2:40210-40210;-	TSS	0	40210	40210	40210	40210	*
NC_001491.2	-	CAGE_cluster_1315	105.163529288	1	40542	40542	1	40542	40542	1	NC_001491.2:40542-40542;-	TSS	0	40542	40542	40542	40542	*
NC_001491.2	-	CAGE_cluster_1316	453.514739229	1	40685	40685	1	40685	40685	1	NC_001491.2:40685-40685;-	TSS	0	40685	40685	40685	40685	*
NC_001491.2	-	CAGE_cluster_1317	197.745699031	1	40851	40851	1	40851	40851	1	NC_001491.2:40851-40851;-	TSS	0	40851	40851	40851	40851	*
NC_001491.2	-	CAGE_cluster_1318	105.163529288	1	41242	41242	1	41242	41242	1	NC_001491.2:41242-41242;-	TSS	0	41242	41242	41242	41242	*
NC_001491.2	-	CAGE_cluster_1319	328.80212931	2	41308	41327	20	41327	41327	1	NC_001491.2:41308-41327;-	TSS	0	41327	41308	41308	41327	*
NC_001491.2	-	CAGE_cluster_1320	269.1065662	1	42163	42163	1	42163	42163	1	NC_001491.2:42163-42163;-	TSS	0	42163	42163	42163	42163	*
NC_001491.2	-	CAGE_cluster_1321	328.80212931	2	42326	42331	6	42326	42326	1	NC_001491.2:42326-42331;-	TSS	0	42331	42326	42326	42331	*
NC_001491.2	-	CAGE_cluster_1322	197.745699031	1	42406	42406	1	42406	42406	1	NC_001491.2:42406-42406;-	TSS	0	42406	42406	42406	42406	*
NC_001491.2	-	CAGE_cluster_1323	544.365813827	1	42723	42723	1	42723	42723	1	NC_001491.2:42723-42723;-	TSS	0	42723	42723	42723	42723	*
NC_001491.2	-	CAGE_cluster_1324	197.745699031	1	42858	42858	1	42858	42858	1	NC_001491.2:42858-42858;-	TSS	0	42858	42858	42858	42858	*
NC_001491.2	-	CAGE_cluster_1325	197.745699031	1	42949	42949	1	42949	42949	1	NC_001491.2:42949-42949;-	TSS	0	42949	42949	42949	42949	*
NC_001491.2	-	CAGE_cluster_1326	720.758347602	3	43143	43151	9	43151	43151	1	NC_001491.2:43143-43151;-	TSS	0	43151	43143	43143	43151	**
NC_001491.2	-	CAGE_cluster_1327	668.660595257	3	43502	43524	23	43519	43519	1	NC_001491.2:43502-43524;-	TSS	0	43524	43502	43502	43524	**
NC_001491.2	-	CAGE_cluster_1328	111.819300011	1	43604	43604	1	43604	43604	1	NC_001491.2:43604-43604;-	TSS	0	43604	43604	43604	43604	*
NC_001491.2	-	CAGE_cluster_1329	918.200814846	2	43701	43704	4	43704	43704	1	NC_001491.2:43701-43704;-	TSS	0	43704	43701	43701	43704	*
