seqnames	strand	correct_tss	prime5	sample	hpi	Time	cell_line	group	count	endtype	pos	start	end
NC_001491.2	-	TRUE	3027	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	3027	3027	3027
NC_001491.2	-	TRUE	42331	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	42331	42331	42331
NC_001491.2	+	TRUE	78667	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	78667	78667	78667
NC_001491.2	+	TRUE	56186	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	56186	56186	56186
NC_001491.2	+	TRUE	96738	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	96738	96738	96738
NC_001491.2	+	TRUE	55939	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	55939	55939	55939
NC_001491.2	-	TRUE	106528	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	106528	106528	106528
NC_001491.2	-	TRUE	117671	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	117671	117671	117671
NC_001491.2	+	TRUE	10054	EHV1_cage_B			RK-13	EHV1_cage_B	5	prime5	10054	10054	10054
NC_001491.2	+	TRUE	78964	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	78964	78964	78964
NC_001491.2	+	TRUE	136685	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	136685	136685	136685
NC_001491.2	+	TRUE	50521	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	50521	50521	50521
NC_001491.2	+	TRUE	2775	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	2775	2775	2775
NC_001491.2	-	TRUE	53937	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	53937	53937	53937
NC_001491.2	-	TRUE	124587	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	124587	124587	124587
NC_001491.2	+	TRUE	51283	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	51283	51283	51283
NC_001491.2	-	TRUE	16795	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	16795	16795	16795
NC_001491.2	-	TRUE	68860	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	68860	68860	68860
NC_001491.2	+	TRUE	86361	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	86361	86361	86361
NC_001491.2	-	TRUE	98146	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	98146	98146	98146
NC_001491.2	-	TRUE	129208	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	129208	129208	129208
NC_001491.2	-	TRUE	118775	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	118775	118775	118775
NC_001491.2	+	TRUE	77431	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	77431	77431	77431
NC_001491.2	+	TRUE	92411	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	92411	92411	92411
NC_001491.2	+	TRUE	15821	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	15821	15821	15821
NC_001491.2	-	TRUE	47376	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	47376	47376	47376
NC_001491.2	-	TRUE	117428	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	117428	117428	117428
NC_001491.2	+	TRUE	121790	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	121790	121790	121790
NC_001491.2	+	TRUE	127016	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	127016	127016	127016
NC_001491.2	+	TRUE	78264	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	78264	78264	78264
NC_001491.2	+	TRUE	124385	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	124385	124385	124385
NC_001491.2	+	TRUE	56416	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	56416	56416	56416
NC_001491.2	-	TRUE	115587	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	115587	115587	115587
NC_001491.2	+	TRUE	50846	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	50846	50846	50846
NC_001491.2	-	TRUE	84696	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	84696	84696	84696
NC_001491.2	+	TRUE	122263	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	122263	122263	122263
NC_001491.2	-	TRUE	108858	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	108858	108858	108858
NC_001491.2	+	TRUE	90805	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	90805	90805	90805
NC_001491.2	+	TRUE	17474	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	17474	17474	17474
NC_001491.2	-	TRUE	111668	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	111668	111668	111668
NC_001491.2	+	TRUE	130044	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	130044	130044	130044
NC_001491.2	-	TRUE	2353	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	2353	2353	2353
NC_001491.2	-	TRUE	125252	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	125252	125252	125252
NC_001491.2	+	TRUE	61338	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	61338	61338	61338
NC_001491.2	-	TRUE	52687	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	52687	52687	52687
NC_001491.2	+	TRUE	80782	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	80782	80782	80782
NC_001491.2	-	TRUE	23427	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	23427	23427	23427
NC_001491.2	-	TRUE	125346	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	125346	125346	125346
NC_001491.2	+	TRUE	2480	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	2480	2480	2480
NC_001491.2	+	TRUE	99905	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	99905	99905	99905
NC_001491.2	-	TRUE	95143	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	95143	95143	95143
NC_001491.2	-	TRUE	68847	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	68847	68847	68847
NC_001491.2	+	TRUE	80708	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	80708	80708	80708
NC_001491.2	-	TRUE	94549	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	94549	94549	94549
NC_001491.2	+	TRUE	41635	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	41635	41635	41635
NC_001491.2	+	TRUE	121399	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	121399	121399	121399
NC_001491.2	+	TRUE	102806	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	102806	102806	102806
NC_001491.2	-	TRUE	83544	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	83544	83544	83544
NC_001491.2	-	TRUE	47275	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	47275	47275	47275
NC_001491.2	+	TRUE	71124	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	71124	71124	71124
NC_001491.2	+	TRUE	82334	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	82334	82334	82334
NC_001491.2	+	TRUE	92719	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	92719	92719	92719
NC_001491.2	+	TRUE	119557	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	119557	119557	119557
NC_001491.2	-	TRUE	108191	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	108191	108191	108191
NC_001491.2	+	TRUE	948	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime5	948	948	948
NC_001491.2	-	TRUE	134986	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	134986	134986	134986
NC_001491.2	-	TRUE	5951	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	5951	5951	5951
NC_001491.2	-	TRUE	136784	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	136784	136784	136784
NC_001491.2	-	TRUE	100972	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	100972	100972	100972
NC_001491.2	+	TRUE	2702	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	2702	2702	2702
NC_001491.2	-	TRUE	5318	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	5318	5318	5318
NC_001491.2	-	TRUE	133612	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	133612	133612	133612
NC_001491.2	+	TRUE	107888	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	107888	107888	107888
NC_001491.2	+	TRUE	56742	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	56742	56742	56742
NC_001491.2	-	TRUE	66608	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	66608	66608	66608
NC_001491.2	+	TRUE	64136	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	64136	64136	64136
NC_001491.2	+	TRUE	38757	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	38757	38757	38757
NC_001491.2	-	TRUE	75297	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	75297	75297	75297
NC_001491.2	-	TRUE	29332	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	29332	29332	29332
NC_001491.2	+	TRUE	10720	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	10720	10720	10720
NC_001491.2	-	TRUE	3983	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	3983	3983	3983
NC_001491.2	+	TRUE	55358	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	55358	55358	55358
NC_001491.2	+	TRUE	96927	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	96927	96927	96927
NC_001491.2	-	TRUE	71067	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	71067	71067	71067
NC_001491.2	-	TRUE	29768	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	29768	29768	29768
NC_001491.2	+	TRUE	124844	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	124844	124844	124844
NC_001491.2	-	TRUE	57147	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	57147	57147	57147
NC_001491.2	+	TRUE	104430	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	104430	104430	104430
NC_001491.2	-	TRUE	117520	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	117520	117520	117520
NC_001491.2	+	TRUE	88333	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	88333	88333	88333
NC_001491.2	+	TRUE	129549	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	129549	129549	129549
NC_001491.2	-	TRUE	32221	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	32221	32221	32221
NC_001491.2	-	TRUE	119347	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	119347	119347	119347
NC_001491.2	+	TRUE	70104	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	70104	70104	70104
NC_001491.2	+	TRUE	63681	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	63681	63681	63681
NC_001491.2	+	TRUE	104640	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	104640	104640	104640
NC_001491.2	+	TRUE	79129	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	79129	79129	79129
NC_001491.2	-	TRUE	68461	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	68461	68461	68461
NC_001491.2	+	TRUE	15435	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	15435	15435	15435
NC_001491.2	+	TRUE	38889	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	38889	38889	38889
NC_001491.2	+	TRUE	78511	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	78511	78511	78511
NC_001491.2	+	TRUE	63986	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime5	63986	63986	63986
NC_001491.2	+	TRUE	19322	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	19322	19322	19322
NC_001491.2	+	TRUE	15586	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	15586	15586	15586
NC_001491.2	-	TRUE	52059	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	52059	52059	52059
NC_001491.2	+	TRUE	57817	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	57817	57817	57817
NC_001491.2	+	TRUE	17230	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	17230	17230	17230
NC_001491.2	-	TRUE	104042	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	104042	104042	104042
NC_001491.2	+	TRUE	102316	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	102316	102316	102316
NC_001491.2	-	TRUE	89011	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	89011	89011	89011
NC_001491.2	+	TRUE	79983	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	79983	79983	79983
NC_001491.2	+	TRUE	44357	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	44357	44357	44357
NC_001491.2	+	TRUE	103736	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	103736	103736	103736
NC_001491.2	+	TRUE	81163	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	81163	81163	81163
NC_001491.2	-	TRUE	44773	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	44773	44773	44773
NC_001491.2	-	TRUE	47415	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	47415	47415	47415
NC_001491.2	+	TRUE	84192	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	84192	84192	84192
NC_001491.2	+	TRUE	26129	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	26129	26129	26129
NC_001491.2	+	TRUE	19269	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	19269	19269	19269
NC_001491.2	+	TRUE	69018	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	69018	69018	69018
NC_001491.2	-	TRUE	48505	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	48505	48505	48505
NC_001491.2	-	TRUE	29044	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	29044	29044	29044
NC_001491.2	-	TRUE	47757	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	47757	47757	47757
NC_001491.2	+	TRUE	64741	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	64741	64741	64741
NC_001491.2	+	TRUE	62419	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	62419	62419	62419
NC_001491.2	+	TRUE	104938	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	104938	104938	104938
NC_001491.2	-	TRUE	111671	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	111671	111671	111671
NC_001491.2	+	TRUE	2595	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	2595	2595	2595
NC_001491.2	+	TRUE	86571	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	86571	86571	86571
NC_001491.2	+	TRUE	121788	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime5	121788	121788	121788
NC_001491.2	-	TRUE	31347	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	31347	31347	31347
NC_001491.2	-	TRUE	81865	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	81865	81865	81865
NC_001491.2	-	TRUE	25665	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	25665	25665	25665
NC_001491.2	-	TRUE	4379	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	4379	4379	4379
NC_001491.2	+	TRUE	2851	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	2851	2851	2851
NC_001491.2	+	TRUE	33234	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	33234	33234	33234
NC_001491.2	-	TRUE	112897	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	112897	112897	112897
NC_001491.2	+	TRUE	19597	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	19597	19597	19597
NC_001491.2	-	TRUE	119217	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	119217	119217	119217
NC_001491.2	+	TRUE	64843	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	64843	64843	64843
NC_001491.2	+	TRUE	126415	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	126415	126415	126415
NC_001491.2	+	TRUE	55391	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	55391	55391	55391
NC_001491.2	+	TRUE	40821	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	40821	40821	40821
NC_001491.2	+	TRUE	78317	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	78317	78317	78317
NC_001491.2	-	TRUE	29188	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	29188	29188	29188
NC_001491.2	-	TRUE	55190	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	55190	55190	55190
NC_001491.2	+	TRUE	64743	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	64743	64743	64743
NC_001491.2	-	TRUE	25875	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	25875	25875	25875
NC_001491.2	+	TRUE	79981	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	79981	79981	79981
NC_001491.2	+	TRUE	952	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	952	952	952
NC_001491.2	+	TRUE	132277	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	132277	132277	132277
NC_001491.2	-	TRUE	33055	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	33055	33055	33055
NC_001491.2	+	TRUE	61428	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	61428	61428	61428
NC_001491.2	+	TRUE	17901	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	17901	17901	17901
NC_001491.2	-	TRUE	44180	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	44180	44180	44180
NC_001491.2	-	TRUE	28530	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	28530	28530	28530
NC_001491.2	+	TRUE	16556	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	16556	16556	16556
NC_001491.2	+	TRUE	122308	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	122308	122308	122308
NC_001491.2	+	TRUE	125838	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	125838	125838	125838
NC_001491.2	-	TRUE	10334	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	10334	10334	10334
NC_001491.2	+	TRUE	80556	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	80556	80556	80556
NC_001491.2	+	TRUE	74726	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	74726	74726	74726
NC_001491.2	-	TRUE	29193	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	29193	29193	29193
NC_001491.2	-	TRUE	99512	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	99512	99512	99512
NC_001491.2	-	TRUE	92639	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	92639	92639	92639
NC_001491.2	-	TRUE	52249	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	52249	52249	52249
NC_001491.2	-	TRUE	89447	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	89447	89447	89447
NC_001491.2	+	TRUE	122341	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	122341	122341	122341
NC_001491.2	-	TRUE	74145	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	74145	74145	74145
NC_001491.2	+	TRUE	127864	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	127864	127864	127864
NC_001491.2	+	TRUE	119134	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	119134	119134	119134
NC_001491.2	+	TRUE	18837	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	18837	18837	18837
NC_001491.2	-	TRUE	25772	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	25772	25772	25772
NC_001491.2	+	TRUE	93277	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	93277	93277	93277
NC_001491.2	+	TRUE	113202	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	113202	113202	113202
NC_001491.2	-	TRUE	124681	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	124681	124681	124681
NC_001491.2	+	TRUE	13512	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	13512	13512	13512
NC_001491.2	+	TRUE	16555	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	16555	16555	16555
NC_001491.2	-	TRUE	10309	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	10309	10309	10309
NC_001491.2	-	TRUE	64361	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	64361	64361	64361
NC_001491.2	+	TRUE	47484	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	47484	47484	47484
NC_001491.2	+	TRUE	19267	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	19267	19267	19267
NC_001491.2	+	TRUE	122270	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	122270	122270	122270
NC_001491.2	+	TRUE	64708	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	64708	64708	64708
NC_001491.2	-	TRUE	48706	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	48706	48706	48706
NC_001491.2	+	TRUE	76726	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	76726	76726	76726
NC_001491.2	+	TRUE	133321	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	133321	133321	133321
NC_001491.2	+	TRUE	132859	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	132859	132859	132859
NC_001491.2	+	TRUE	34579	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	34579	34579	34579
NC_001491.2	-	TRUE	48868	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	48868	48868	48868
NC_001491.2	+	TRUE	135563	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime5	135563	135563	135563
NC_001491.2	+	TRUE	91239	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	91239	91239	91239
NC_001491.2	-	TRUE	55390	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	55390	55390	55390
NC_001491.2	+	TRUE	80994	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	80994	80994	80994
NC_001491.2	-	TRUE	65619	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	65619	65619	65619
NC_001491.2	+	TRUE	134335	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	134335	134335	134335
NC_001491.2	-	TRUE	98109	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	98109	98109	98109
NC_001491.2	+	TRUE	41609	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	41609	41609	41609
NC_001491.2	+	TRUE	120954	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	120954	120954	120954
NC_001491.2	-	TRUE	119235	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	119235	119235	119235
NC_001491.2	-	TRUE	102451	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	102451	102451	102451
NC_001491.2	+	TRUE	69970	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	69970	69970	69970
NC_001491.2	-	TRUE	61818	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	61818	61818	61818
NC_001491.2	+	TRUE	55790	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	55790	55790	55790
NC_001491.2	+	TRUE	1257	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	1257	1257	1257
NC_001491.2	-	TRUE	28611	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	28611	28611	28611
NC_001491.2	-	TRUE	124969	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	124969	124969	124969
NC_001491.2	+	TRUE	96453	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	96453	96453	96453
NC_001491.2	-	TRUE	9521	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	9521	9521	9521
NC_001491.2	+	TRUE	129526	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	129526	129526	129526
NC_001491.2	+	TRUE	19464	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	19464	19464	19464
NC_001491.2	+	TRUE	78688	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	78688	78688	78688
NC_001491.2	+	TRUE	10082	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	10082	10082	10082
NC_001491.2	+	TRUE	135581	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime5	135581	135581	135581
NC_001491.2	-	TRUE	8827	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	8827	8827	8827
NC_001491.2	-	TRUE	8333	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	8333	8333	8333
NC_001491.2	+	TRUE	122126	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	122126	122126	122126
NC_001491.2	+	TRUE	82015	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	82015	82015	82015
NC_001491.2	+	TRUE	101676	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	101676	101676	101676
NC_001491.2	-	TRUE	43524	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	43524	43524	43524
NC_001491.2	-	TRUE	2419	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	2419	2419	2419
NC_001491.2	+	TRUE	26227	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	26227	26227	26227
NC_001491.2	+	TRUE	81600	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	81600	81600	81600
NC_001491.2	+	TRUE	80491	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	80491	80491	80491
NC_001491.2	+	TRUE	55319	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	55319	55319	55319
NC_001491.2	+	TRUE	132996	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	132996	132996	132996
NC_001491.2	+	TRUE	101780	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	101780	101780	101780
NC_001491.2	+	TRUE	8421	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	8421	8421	8421
NC_001491.2	+	TRUE	86865	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	86865	86865	86865
NC_001491.2	-	TRUE	55708	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	55708	55708	55708
NC_001491.2	-	TRUE	49815	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	49815	49815	49815
NC_001491.2	+	TRUE	111488	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	111488	111488	111488
NC_001491.2	+	TRUE	17980	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	17980	17980	17980
NC_001491.2	-	TRUE	122228	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	122228	122228	122228
NC_001491.2	-	TRUE	83767	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	83767	83767	83767
NC_001491.2	+	TRUE	48423	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	48423	48423	48423
NC_001491.2	+	TRUE	19579	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	19579	19579	19579
NC_001491.2	+	TRUE	132015	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	132015	132015	132015
NC_001491.2	+	TRUE	130635	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	130635	130635	130635
NC_001491.2	+	TRUE	79680	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime5	79680	79680	79680
